id,scientificName,eventDate,decimalLongitude,decimalLatitude,collectionCode
3b392002-425f-4516-8718-0e1fa1b1f652,Isurus oxyrinchus,2003-08-30T00:00:00Z,-72.21666336,39.40833473,
3b3995a7-815f-48db-8d05-d3c682d2b3ae,Isurus oxyrinchus,3/10/2007,174,-39.05,MPI Tagging
3b403716-5295-4ca3-a4a3-aac254df33d7,Isurus oxyrinchus,2000,150.75,-36.75,Comfish_2000_2002
3b45c5a2-739b-4810-9e87-65884ae4dd44,Isurus oxyrinchus,5/10/2012,173.683,-34.883,MPI Tagging
3b5268e6-302f-4f67-b21a-8a16dcb1a317,Isurus oxyrinchus,1996-05-10T12:00:00Z,18.08860016,-33.42559814,LINE
3b5862cc-561f-478f-8cee-68914b3ce304,Isurus oxyrinchus,2/19/2011,174.6,-38.317,MPI Tagging
3b5dcd6a-7fc0-4e4c-ae8c-6ac2ec3ab9bd,Isurus oxyrinchus,2000-07-28T00:00:00Z,-42.80000114,48.29999924,
3b6988d8-3523-4ecc-b67f-70c4922c3f10,Isurus oxyrinchus,,48.35215,4.65398,ll_YugNIRO
3b6b30c3-8529-4da1-9f19-03d9984d8e77,Isurus oxyrinchus,2/21/1998,174.733333,-35.45,MPI Tagging
3b6d545e-1d64-46d3-9f00-3572ae201a2e,Isurus oxyrinchus,1998-01-10T00:00:00Z,-74.67499924,36.25,
3b72ad40-1eca-4bc4-a0d6-bcf74fc49e8d,Isurus oxyrinchus,1993-07-18T00:00:00Z,-43.91666603,43.85000038,
3b7389ba-86f9-44ae-93ea-9bb0948909bf,Isurus oxyrinchus,2002,112.75,-32.75,Comfish_2000_2002
3b746c0a-c5b8-4bc5-a02d-66caaa358c0e,Isurus oxyrinchus,,48.83843333,4.435963333,ll_YugNIRO
3b7a666d-494f-49bb-a5ee-7a275904ddb1,Isurus oxyrinchus,,-92.04501343,28.13690186,B89PII
3b843469-8fcd-4381-8e32-adc4a36b7710,Isurus oxyrinchus,2001,112.75,-28.75,Comfish_2000_2002
3b8449dd-f988-40cd-aa4d-96e6f8be1594,Isurus oxyrinchus,,10.033473,-3.7668056,DCR (IRD)
3b8656bc-2bea-44f8-8eea-ba42745404b3,Isurus oxyrinchus,2003-04-28T00:00:00Z,-77.67499924,28.875,
3b8b58e4-686a-426d-a9f7-f01177f5c281,Isurus oxyrinchus,2001,113.25,-28.75,Comfish_2000_2002
3b974696-1c77-4412-af0c-a1caa625f701,Isurus oxyrinchus,2001,145.25,-40.75,Comfish_2000_2002
3b99d319-d959-478a-9178-689163f141b1,Isurus oxyrinchus,1/15/2012,174.583,-35.8,MPI Tagging
3b9ca98f-eb71-402d-bd2d-8ca25441c908,Isurus oxyrinchus,,41,-14.26826667,ll_YugNIRO
3ba7200a-3088-4e37-af69-67495f074875,Isurus oxyrinchus,2001,160.75,-27.75,Comfish_2000_2002
3bb6669b-933f-4b39-a036-481d4b3f8ecb,Isurus oxyrinchus,3/14/1997,174.333333,-35.175,MPI Tagging
3bb70a75-2a08-4025-9fbf-897eb0f159d2,Isurus oxyrinchus,2003-06-08T00:00:00Z,-74.40833282,35.91666603,
3bb897b1-52fc-4498-a061-115c35849789,Isurus oxyrinchus,1998-08-24T00:00:00Z,-67.22499847,40.47500038,
3bbdee4c-dc68-4d18-8fb2-c0dc9ed862e5,Isurus oxyrinchus,,-7.516805,3.8668058,DCR (IRD)
3bc1c674-3846-4917-90c3-c4587693ebc8,Isurus oxyrinchus,4/24/1983,174.3,-35.166667,MPI Tagging
3be58a76-bb2c-49ad-8df9-344d6b79bdea,Isurus oxyrinchus,3/14/2011,174,-39.05,MPI Tagging
3bed1854-38e1-48f8-9a52-b013496066e0,Isurus oxyrinchus,2001,152.25,-33.25,Comfish_2000_2002
3bee0f1a-695d-417c-8e95-388e1568ee67,Isurus oxyrinchus,3/3/1988,175.8,-36.25,MPI Tagging
3bf07393-3315-4ff2-b7c2-d31f782e46a0,Isurus oxyrinchus,2/20/1997,177.616667,-37.75,MPI Tagging
3bf67449-58d2-46df-a542-6929b7bbf75a,Isurus oxyrinchus,2000,113.75,-30.25,Comfish_2000_2002
3bf6aa2d-87ae-4e97-aa5b-320bea992f3e,Isurus oxyrinchus,,31.09670067,-29.70829964,SHARKS
3bf6b3b3-a7a0-4f74-8aa4-bb6c520e8939,Isurus oxyrinchus,2/28/1997,173.866667,-34.975,MPI Tagging
3c07e5eb-60da-4ae7-bba6-3ded8b9d7d58,Isurus oxyrinchus,2002,154.75,-29.25,Comfish_2000_2002
3c096993-3a67-4d84-88bf-47504e071b9b,Isurus oxyrinchus,2001,152.25,-34.25,Comfish_2000_2002
3c0aef4b-92cc-46a8-99e6-1ee484d94f62,Isurus oxyrinchus,1997-07-17T00:00:00Z,-43.33333397,43.41666603,
3c0f4cda-db51-42d4-8ab9-82b99068d30c,Isurus oxyrinchus,,10.033473,-3.7668056,DCR (IRD)
3c17d80b-95a5-4502-bc9e-e342668f9b39,Isurus oxyrinchus,1/21/1981,151.2,-33.85,Ichthyology
3c251ecc-8433-46ef-b239-e012cd466724,Isurus oxyrinchus,2002-11-04T00:00:00Z,-74.55000305,36.82500076,
3c25d141-827d-4696-8d4f-a92cfaced1af,Isurus oxyrinchus,2001,114.75,-34.75,Comfish_2000_2002
3c30f6a8-4b84-4cf7-950f-03334af6c009,Isurus oxyrinchus,,42.77131667,-5.9055,ll_YugNIRO
3c31c4d6-fb6e-49f0-b92d-b6d0894d5902,Isurus oxyrinchus,2000-08-16T00:00:00Z,-66.85000229,40.63333511,
3c31d2db-a41c-416d-9283-c530145feadd,Isurus oxyrinchus,2/11/2011,174.75,-35.833,MPI Tagging
3c3fec74-b21f-4fe6-b1f9-89a4c89ab0fe,Isurus oxyrinchus,2001,154.75,-27.25,Comfish_2000_2002
3c42062e-d01a-41cb-bb70-a970d728a4ee,Isurus oxyrinchus,1995-08-10T00:00:00Z,-67.43333435,40.375,
3c4a209b-1f74-488a-b201-a850878a26b5,Isurus oxyrinchus,2002,155.75,-30.25,Comfish_2000_2002
3c4e10d1-3d83-4f72-8255-ba6923e0d266,Isurus oxyrinchus,4/27/1997,174.333333,-35.175,MPI Tagging
3c508bc7-ee45-4f26-a690-746cfd7e28c2,Isurus oxyrinchus,2002,161.75,-33.75,Comfish_2000_2002
3c5327a1-995a-4027-a4e8-6cb6d296e72e,Isurus oxyrinchus,2002,146.25,-16.25,Comfish_2000_2002
3c6cad69-4cef-44c5-a172-36439ec908ad,Isurus oxyrinchus,1997-07-14T00:00:00Z,-41.84166718,43.07500076,
3c815831-20b8-4115-ab8b-2337ff91a53f,Isurus oxyrinchus,,60.46956667,-9.469566667,ll_YugNIRO
3c86dcb4-42e1-4263-96de-0fd0c5ff9891,Isurus oxyrinchus,,53.67076667,5.570166667,ll_YugNIRO
3c930285-8e4c-474b-aa01-831273532b75,Isurus oxyrinchus,1997-07-09T00:00:00Z,-66.91666794,40.64166641,
3c95169f-01ea-4eaf-aa01-adce1fcc41c3,Isurus oxyrinchus,2000,156.25,-28.25,Comfish_2000_2002
3c959260-f4f0-4e85-9db3-3747d2e7a1ba,Isurus oxyrinchus,3/4/2009,174,-39.05,MPI Tagging
3c9e4ded-ecff-4c79-8853-615e1cc6ce12,Isurus oxyrinchus,1997-07-18T00:00:00Z,-48.5,42.04999924,
3ca61fe8-f799-455b-bd2d-df0b81421112,Isurus oxyrinchus,1988-01-10T12:00:00Z,18.08860016,-33.42559814,LINE
3ca77d53-d9e5-4cb1-bcd8-8a92bae737f2,Isurus oxyrinchus,2002,159.75,-29.25,Comfish_2000_2002
3cb03fed-9084-4295-a72f-4ded189865aa,Isurus oxyrinchus,0000-00-00,-75.061408,38.386811,Ich
3cc670c5-080f-4ba9-8ca7-1eb826547593,Isurus oxyrinchus,4/21/2012,174.217,-35.15,MPI Tagging
3cc6f2a6-3bd8-4cde-a94f-a3da87d4870e,Isurus oxyrinchus,2/3/2010,174.208,-37.087,MPI Tagging
3cd8d740-5a82-4888-bf77-28ce3e2c2f15,Isurus oxyrinchus,1999-00-00,152.15,-32.733,Ichthyology
3cd9ebcd-5455-4f77-9cd7-0c24ce31c3ec,Isurus oxyrinchus,,-82.8923111,23.02654839,B89PII
3cdbaddc-8767-4651-8543-c4e60038c57d,Isurus oxyrinchus,2/21/2011,173.05,-34.417,MPI Tagging
3cdd666e-a76c-420a-ad12-88818f69f5ed,Isurus oxyrinchus,6/3/2009,-5.048333333,50.045,1743-2010 National Marine Aquarium (NMA) United Kingdom Marine Fish Recording Scheme
3cdf957e-95f2-4262-bbe2-28f3eab58c5c,Isurus oxyrinchus,3/3/2010,174.333,-35.2,MPI Tagging
3ce50012-2ae5-4559-9ae8-b3d731358a28,Isurus oxyrinchus,2/25/2012,176.967,-37.833,MPI Tagging
3ce8d9d1-08ca-4485-8f70-6f131a46e607,Isurus oxyrinchus,2000,150.25,-37.75,Comfish_2000_2002
3ce930c6-ba55-43a5-a81c-3bfc0c044b68,Isurus oxyrinchus,2/5/2006,176.2785,-37.248833,MPI Tagging
3cef6ddf-c6c9-4ae2-92fb-34526550678b,Isurus oxyrinchus,2/14/2010,174.333,-35.167,MPI Tagging
3cf05b30-da67-4188-8610-35b0750605eb,Isurus oxyrinchus,1993-07-30T00:00:00Z,-46.63333321,43.64166641,
3cf66d82-b658-4ea0-ab1d-bd405c5adacc,Isurus oxyrinchus,2/22/2012,173.417,-34.75,MPI Tagging
3d0de3d5-3dbc-4d28-abb9-e4d9a59ae7d8,Isurus oxyrinchus,2/27/2010,177.917,-37.533,MPI Tagging
3d1765ca-9945-4bda-b96d-45b28f2d5ec7,Isurus oxyrinchus,2000,152.75,-32.75,Comfish_2000_2002
3d243393-ca84-4bf6-837c-1b4ca1b750bb,Isurus oxyrinchus,2/11/2010,173.633,-38.117,MPI Tagging
3d24e53f-2adf-4451-82eb-3aa30230bba4,Isurus oxyrinchus,,65.88863333,2.9055,ll_YugNIRO
3d2a5a33-dca0-48ba-ab0d-7712284e1075,Isurus oxyrinchus,1997-08-20T00:00:00Z,-71.64999771,39.55833244,
3d3b944b-4978-4837-a4ec-176dbc9c9280,Isurus oxyrinchus,2/24/2010,175.945,-36.755,MPI Tagging
3d3f7db6-0936-47c0-ba15-a0268906bcd6,Isurus oxyrinchus,2000-07-27T00:00:00Z,-42.875,47.88333321,
3d3f9c5f-f309-458d-a7aa-b0ea1d0c728f,Isurus oxyrinchus,1999-00-00,152.15,-32.733,Ichthyology
3d43f14d-f42e-428c-af13-14e013f3a849,Isurus oxyrinchus,2/10/2010,175.9,-36.6,MPI Tagging
3d45d5ae-0a8b-41be-b18f-10a2462de402,Isurus oxyrinchus,3/8/1997,174,-39.05,MPI Tagging
3d56dff6-e5e9-49d1-a830-cfc822f1e646,Isurus oxyrinchus,2/19/2008,177.983333,-39.05,MPI Tagging
3d5930b2-468e-48b3-beb6-a5ddc95381c5,Isurus oxyrinchus,1994-01-10T00:00:00Z,-74.57500076,36.88333321,
3d5b63dd-ccf5-4dac-ae83-0bf0f606ade4,Isurus oxyrinchus,2002,153.75,-25.25,Comfish_2000_2002
3d5dbeb8-6c19-416a-90db-6f202ea60dc0,Isurus oxyrinchus,2/21/2006,174.321833,-37.127167,MPI Tagging
3d72d7d5-3953-462c-adf6-e28a34aac1b4,Isurus oxyrinchus,3/9/1997,174,-39.05,MPI Tagging
3d773cfc-60e7-4ec4-bc15-23e1b90a2401,Isurus oxyrinchus,2/10/2001,176.433333,-37.533333,MPI Tagging
3d7d864f-3fed-4e13-b8df-7d33e12cef2d,Isurus oxyrinchus,3/23/1997,174.75,-37.8,MPI Tagging
3d7dac26-7dce-49cd-9ac5-2d6b5490c9db,Isurus oxyrinchus,,59.05,-5.75,stomac
3d825896-ea79-4d83-9849-fc99044a86bf,Isurus oxyrinchus,2/15/1997,172.95,-34.416667,MPI Tagging
3d8ba621-1705-4e8b-9d15-38d5753c55d5,Isurus oxyrinchus,1993-06-12T00:00:00Z,-78.67499924,31.67499924,
3d90349e-7bd8-4285-ac1a-1e113e9e854f,Isurus oxyrinchus,2/5/2011,175.983,-36.817,MPI Tagging
3d97cc78-92eb-4250-9280-0edc148cae1e,Isurus oxyrinchus,4/15/1992,-179.1,-16.716667,MPI Tagging
3d99bece-acec-4d05-abed-52472edf19dc,Isurus oxyrinchus,2/18/2011,176.418,-37.545,MPI Tagging
3da171cf-bcf1-454d-b61b-4d6b60b1618a,Isurus oxyrinchus,,-7.516805,3.8668058,DCR (IRD)
3da1ed51-2e51-4016-a33d-7e70e8e509c5,Isurus oxyrinchus,2004-09-16T00:00:00Z,-51.76666641,43.39166641,
3dacb8ff-8af9-4412-90ab-0fe3b1ebde59,Isurus oxyrinchus,2000,151.75,-18.75,Comfish_2000_2002
3dadbfdf-7aac-4aaa-8257-7f4e4ba7b6e8,Isurus oxyrinchus,2005-05-24T00:00:00Z,-78.54166794,28.84166718,
3db0c451-f64e-49df-a763-40bd53dd919d,Isurus oxyrinchus,2/1/2012,173.367,-34.9,MPI Tagging
3db2777f-1066-4790-b8e3-5e2e0458c061,Isurus oxyrinchus,1991-07-14T12:00:00Z,18.49720001,-34.35689926,LINE
3db973a7-295d-44e1-8e72-f8b441e0bf40,Isurus oxyrinchus,4/13/1997,174.6,-35.72,MPI Tagging
3dbb5439-f0e3-4488-b46b-f0c8dfcab4d3,Isurus oxyrinchus,1/13/2010,177.146,-37.572,MPI Tagging
3dbf5a6d-07ce-4271-83b6-1d886906ed7d,Isurus oxyrinchus,2002,112.75,-29.75,Comfish_2000_2002
3dc10bf0-7d5a-4bbd-9a1a-18fd6862dacf,Isurus oxyrinchus,,60.33533333,-11.13413333,ll_YugNIRO
3df7a28c-06b4-43e3-87c3-24086e139951,Isurus oxyrinchus,2/23/1997,173.783333,-34.786667,MPI Tagging
3df92f69-a9e3-4323-ae1d-140a8fc723ff,Isurus oxyrinchus,,-7.516805,3.8668058,DCR (IRD)
3e26f34b-c258-49af-ab05-32ec72209dc8,Isurus oxyrinchus,1993-07-29T00:00:00Z,-46.53333282,43.65833282,
3e2d1060-c407-4b1e-959d-213339858189,Isurus oxyrinchus,2005-10-18T00:00:00Z,-71.52500153,39.76666641,
3e326895-7fc7-4496-a87e-62b97adbe417,Isurus oxyrinchus,3/11/2012,172.775,-33.95,MPI Tagging
3e383f2a-391a-44ea-8ace-777b8becfb73,Isurus oxyrinchus,4/12/1997,173.05,-34.416667,MPI Tagging
3e40da2b-f539-4fae-b5b9-263c99d0d8f8,Isurus oxyrinchus,1992-07-17T00:00:00Z,-42.5,43.04999924,
3e43d4b6-4c14-4e1d-ad4a-b17d063c4137,Isurus oxyrinchus,2000-04-23T00:00:00Z,-74.63333511,36.04999924,
3e45d6dc-d5bd-4c03-bc33-216b0eb204fb,Isurus oxyrinchus,4/3/2010,173.783,-34.783,MPI Tagging
3e45e5dc-9843-43ff-91fa-3928d1eccf7c,Isurus oxyrinchus,1997-10-15T00:00:00Z,-74.58333206,36.94999886,
3e47e65a-e450-41b7-8f41-4de25c28eb19,Isurus oxyrinchus,2000-09-07T00:00:00Z,-51.69166756,43.39166832,
3e48928b-4e0c-4bfa-b7c4-b09f342ef962,Isurus oxyrinchus,2/24/2007,174,-39.05,MPI Tagging
3e48a245-f162-4823-995e-a98e085c21b4,Isurus oxyrinchus,,59.05,-5.75,stomac
3e4b3647-1100-4dd9-bde5-5baa8cf5299d,Isurus oxyrinchus,1994-05-02T12:00:00Z,18.49720001,-34.35689926,LINE
3e4d56b4-49e0-4b1c-b461-808dc3f2e431,Isurus oxyrinchus,3/5/2005,176.429167,-37.5395,MPI Tagging
3e505662-9ec0-410a-9df6-2f917a63711b,Isurus oxyrinchus,2000,158.25,-30.25,Comfish_2000_2002
3e62ed54-989c-41c3-a16f-0721ec125618,Isurus oxyrinchus,2000-05-12T00:00:00Z,-74.70000076,36.19166565,
3e640f1a-8d74-4a62-b838-14ddfdbf3e06,Isurus oxyrinchus,,-7.516805,3.8668058,DCR (IRD)
3e6782ac-83d8-4429-bf06-9e48c0860456,Isurus oxyrinchus,2002-03-24T00:00:00Z,-74.67499924,36.09999847,
3e679b2f-201c-44fa-85ec-7587aa41f4ae,Isurus oxyrinchus,3/13/1997,174.583333,-35.563333,MPI Tagging
3e6b6e58-19b8-403a-83e5-6aacb29f7e49,Isurus oxyrinchus,4/29/1988,174.75,-35.616667,MPI Tagging
3e6c5841-a392-419c-a744-82e3931fee14,Isurus oxyrinchus,1997-05-18T00:00:00Z,-39.86666679,2.408333421,
3e6d056c-7eeb-476c-bbe2-83d79d6016a8,Isurus oxyrinchus,2004-01-21T00:00:00Z,-58.125,31.41666698,
3e7aeba7-363f-44a1-9c5e-4628604ff1e9,Isurus oxyrinchus,1998-11-05T00:00:00Z,-67.89999771,39.81666756,
3e80a253-fdc8-4dec-b1a5-99cae7aad968,Isurus oxyrinchus,3/9/1997,174.533333,-35.616667,MPI Tagging
3e83ab74-6112-4d7f-a2de-d6b166d2487f,Isurus oxyrinchus,1992-10-24T00:00:00Z,-73.6333313,38.28333282,
3e8618e5-4a0e-4bc2-88ff-75f9fb3b0f41,Isurus oxyrinchus,2002-12-09T00:00:00Z,-74.55833435,37.10833168,
3e8922b7-f1dc-4f29-a9f8-d93e919526b4,Isurus oxyrinchus,,10.033473,-3.7668056,DCR (IRD)
3e8a6df7-072e-4736-a8dc-bbd104831bd2,Isurus oxyrinchus,5/22/2011,173.693,-34.933,MPI Tagging
3e930681-6b17-4d11-a161-f0bd59401dab,Isurus oxyrinchus,1995-05-13T00:00:00Z,-48.99166679,14.0666666,
3e93e074-973e-444c-9152-4d8cbccff5a7,Isurus oxyrinchus,,-7.516805,3.8668058,DCR (IRD)
3e9ec230-ae74-436e-b1f1-e6c20549691e,Isurus oxyrinchus,4/18/2008,174.216667,-34.983333,MPI Tagging
3ea8a165-1896-4e41-b87c-2b3c5146903a,Isurus oxyrinchus,2/26/2012,176.283,-37.483,MPI Tagging
3eab1cbb-b55b-4bcc-b5fa-d0b6453c313e,Isurus oxyrinchus,1995-07-26T00:00:00Z,-41.30833435,46.14999962,
3eadc5c3-9286-449d-a7d2-aff5c729dba7,Isurus oxyrinchus,3/9/2011,174.037,-38.987,MPI Tagging
3eae7a12-b88c-4ef9-ba48-0df0412df9dc,Isurus oxyrinchus,2001-11-19T00:00:00Z,-74.73333359,36.60000038,
3eb9bcfd-75cc-4105-9cbb-9a61affbc225,Isurus oxyrinchus,1999-03-20T12:00:00Z,18.35499954,-34.05279922,LINE
3ebd926c-ebfd-4012-bfe7-c5e90acc24a6,Isurus oxyrinchus,4/11/2008,177.2345,-37.686667,MPI Tagging
3ec374e1-18df-4e1f-aafc-82eea7f54967,Isurus oxyrinchus,1995-08-03T00:00:00Z,-39.79166794,45.49166679,
3ec3777e-53f3-46c8-91ab-e74810761c97,Isurus oxyrinchus,2000-11-19T12:00:00Z,18.43499947,-33.90280151,LINE
3ec7b82e-f47c-4fb0-9fa7-f6d748153fe4,Isurus oxyrinchus,,55,-20,IC
3ede6c21-dbe0-40f8-a4c4-1e0d64d88030,Isurus oxyrinchus,1/30/2012,176,-37.017,MPI Tagging
3ee111df-2d1a-42a2-af3b-6fc714f11665,Isurus oxyrinchus,1999-00-00,152.15,-32.733,Ichthyology
3ee21827-3122-4b99-9090-78551f1ad60c,Isurus oxyrinchus,2000,113.25,-32.75,Comfish_2000_2002
3ee81f40-0e4f-4113-aa9c-aa6c606830ab,Isurus oxyrinchus,2002,113.25,-21.75,Comfish_2000_2002
3eec72b5-bd65-4302-a17f-db38e534efd9,Isurus oxyrinchus,,60.28513333,-10.93893333,ll_YugNIRO
3eef8e66-2475-4528-a2ed-e6f0bea7f282,Isurus oxyrinchus,3/13/2011,174.303,-38.75,MPI Tagging
3eeff1f4-7771-40f5-af39-bed34417fef5,Isurus oxyrinchus,2000,113.75,-20.75,Comfish_2000_2002
3efc834e-b85e-4edc-b359-1b0dbe202f44,Isurus oxyrinchus,1999-06-05T00:00:00Z,-51.52499962,41.72500038,
3f02e3d3-fa8b-4e68-b422-8fa3da3a95b8,Isurus oxyrinchus,3/12/2011,174.083,-34.85,MPI Tagging
3f0835d3-20db-475d-93e0-1c3582d9d505,Isurus oxyrinchus,1991-07-02T12:00:00Z,18.49720001,-34.35689926,LINE
3f10b637-185b-46b1-b7f7-32371be47e2e,Isurus oxyrinchus,2000,155.25,-28.25,Comfish_2000_2002
3f12d724-412e-453d-b32b-77a40c82f8ca,Isurus oxyrinchus,2000-04-10T00:00:00Z,-90.16666794,27.58333397,
3f1792f0-a271-4ce9-9bde-78d1a1d5380f,Isurus oxyrinchus,,55.28513333,5.2012,ll_YugNIRO
3f1d06f9-26a6-43fd-8003-fbb20755a140,Isurus oxyrinchus,2001,134.75,-35.75,Comfish_2000_2002
3f1f0758-5664-43d6-8c44-0a4e5e31837b,Isurus oxyrinchus,2000-09-21T00:00:00Z,-71.48333359,39.85000038,
3f29d976-082d-44e5-81ec-b7094e31faaa,Isurus oxyrinchus,,53.83833333,-39.06716667,ll_YugNIRO
3f3cf792-9e1b-4ca9-8b61-d84e69c34ce6,Isurus oxyrinchus,3/22/2011,173.483,-34.433,MPI Tagging
3f42dafe-7c30-4d2b-bc76-e6e020a50a58,Isurus oxyrinchus,2004-02-03T00:00:00Z,-66.24166489,26.64166737,
3f4c5446-b925-4e04-bf7e-1f1ac5d8c640,Isurus oxyrinchus,3/5/1988,177.933333,-38.85,MPI Tagging
3f51f877-1b90-4fe9-991b-441876b2b0dc,Isurus oxyrinchus,2/20/2008,178.166667,-38.966667,MPI Tagging
3f5246d7-9bbf-4071-9b8e-2886861ea466,Isurus oxyrinchus,2000,156.75,-27.75,Comfish_2000_2002
3f52b672-5af4-4223-b80e-ac486120ad0b,Isurus oxyrinchus,,60,-9,ll_YugNIRO
3f616886-b233-4406-86cc-4d6359bdf80f,Isurus oxyrinchus,2000,156.75,-24.75,Comfish_2000_2002
3f676fe5-443d-4091-a5a8-0552e2e4b7c7,Isurus oxyrinchus,,60.4024,-11.16776667,ll_YugNIRO
3f6ed8a7-5ef4-467a-b22c-ec92647a28e5,Isurus oxyrinchus,2005-01-24T00:00:00Z,-67.51666641,17.47499943,
3f752286-c22d-4f52-8b5f-4ce5fdd8c640,Isurus oxyrinchus,3/19/2004,178.6,-38.333333,MPI Tagging
3f816dce-0a79-4764-a804-797d937d4fc9,Isurus oxyrinchus,2004-09-16T00:00:00Z,-51.76666641,43.39166641,
3f8368d0-7ba1-4059-aff8-8186071e0233,Isurus oxyrinchus,2002,113.75,-29.75,Comfish_2000_2002
3f84a342-d546-47f7-816a-4ae3c25a65b3,Isurus oxyrinchus,2/22/2010,177.983,-37.5,MPI Tagging
3f86c00f-7e67-45c0-bca8-80fd411579c7,Isurus oxyrinchus,1998-11-04T00:00:00Z,-68.1333313,39.89166641,
3f915af2-757b-4560-b5c0-38a8bff8dceb,Isurus oxyrinchus,3/8/1997,174.75,-35.891667,MPI Tagging
3f92d627-7071-4058-9247-20fe8868586b,Isurus oxyrinchus,1/4/1985,174.233333,-35.116667,MPI Tagging
3f932d2b-3798-4777-9b0a-e8cd4ed85e77,Isurus oxyrinchus,,57.72106667,7.972566667,ll_YugNIRO
3f9447e6-aae5-43b9-b2b5-3a66351d1ceb,Isurus oxyrinchus,2005-05-05T00:00:00Z,-62.28333282,37.70000076,
3fa02275-022a-4beb-843e-a02c4b588042,Isurus oxyrinchus,5/6/2009,173.133333,-34.416667,MPI Tagging
3fa61a25-c0df-4033-a17f-b35da9247a6d,Isurus oxyrinchus,,25.70000076,-34.03333282,Occurrence
3fa67156-44a4-4d83-9ba9-d675ca0fe782,Isurus oxyrinchus,2000,154.75,-25.25,Comfish_2000_2002
3fb6128f-cd73-4166-af8e-3f40fe61efee,Isurus oxyrinchus,2/17/2001,174.75,-35.75,MPI Tagging
3fb6df50-a342-4900-bc7e-3a050083cdb2,Isurus oxyrinchus,8/1/1964,-118.449907,33.405329,Fish
3fbe833e-b2a4-4d85-bdaa-d6645596e112,Isurus oxyrinchus,1994-07-27T00:00:00Z,-46.44166565,43.52499962,
3fc0160a-d44b-4d7c-b47a-2a3da4c3b1e8,Isurus oxyrinchus,1997-07-19T00:00:00Z,-42.79999924,43.35833359,
3fc197f3-656e-44d5-a9f5-b8f22dec436b,Isurus oxyrinchus,,35.21796667,-26,ll_YugNIRO
3fc38812-5d45-45a3-93da-3bccdb94f7e5,Isurus oxyrinchus,1995-04-14T00:00:00Z,-93.38333511,27,
3fccf2b6-a993-4335-a0ad-3f0668db54a8,Isurus oxyrinchus,1993-07-14T00:00:00Z,-40.25,43.96666718,
3fd3d4af-8df1-4583-b786-aef12e755e86,Isurus oxyrinchus,,53.51980667,1.95573,ll_YugNIRO
3fd5fdbe-ca89-4590-b191-1cb05d61c2a8,Isurus oxyrinchus,2002,114.75,-35.75,Comfish_2000_2002
3fd8330d-fe0c-4968-a9bb-8fa3c333387b,Isurus oxyrinchus,2/21/2010,177.86,-37.544,MPI Tagging
3fe64c52-4c2f-49fd-844b-dad2ea9dcfec,Isurus oxyrinchus,2/9/2008,174.340333,-38.104,MPI Tagging
3ff3a95d-b93a-457a-a509-379956149193,Isurus oxyrinchus,7/12/1996,178,-36.833333,MPI Tagging
3ff88be8-758d-4d50-9cf4-24b97ff2f888,Isurus oxyrinchus,1996-02-06T00:00:00Z,-87.07500076,27.89166641,
3ff89d22-5006-498c-9eb9-c656736b93de,Isurus oxyrinchus,1993-05-11T00:00:00Z,-92.79166794,26.34166718,
40011cdd-efe1-4a89-9874-9a6cc0d081e6,Isurus oxyrinchus,2005-12-17T00:00:00Z,-74.6166687,35.90833473,
4008ee16-7050-44a6-b04a-9f97acc99f80,Isurus oxyrinchus,3/29/1986,174.7,-36,MPI Tagging
401430cc-35f1-4958-8c37-b2169c9672f5,Isurus oxyrinchus,2000-08-28T00:00:00Z,-47.39166641,44.85833359,
4016c158-254c-479a-bfc6-e9ec7c75e6c0,Isurus oxyrinchus,2/20/2011,174.6,-38.317,MPI Tagging
401984e8-c43b-4fd6-9b57-ab15b09114ef,Isurus oxyrinchus,6/12/1985,174.4,-35.183333,MPI Tagging
401aecaf-fe22-42e3-b0a3-3e01746341ee,Isurus oxyrinchus,5/13/2012,173.7,-34.5,MPI Tagging
401ebd35-9547-4f4e-aa66-6905e0dd036d,Isurus oxyrinchus,1998-04-17T12:00:00Z,17.94890022,-33.01610184,LINE
401f8ce2-6904-4dd3-a7f6-fc9e1df59aa0,Isurus oxyrinchus,1993-02-01T12:00:00Z,-75.69999695,34.84166527,
402757ce-03d3-4899-9cfe-1fd75fd200f1,Isurus oxyrinchus,1993-07-28T00:00:00Z,-46.58333397,43.60833359,
402cd7b9-02c7-4508-8b47-5ce4640fdc4c,Isurus oxyrinchus,1999-06-07T00:00:00Z,-51.19166565,42.09166527,
402dd3f1-31d4-4316-82c3-c1611a588114,Isurus oxyrinchus,3/10/2007,174,-39.05,MPI Tagging
40363c3c-224f-43c5-a167-89ca2f853449,Isurus oxyrinchus,2/19/2011,174.333,-37.067,MPI Tagging
403d57b7-89a7-44c2-baa3-baa86563a130,Isurus oxyrinchus,1/3/1997,174.378333,-35.323333,MPI Tagging
40424132-4f65-43c1-bf67-eb987ba1df4a,Isurus oxyrinchus,2/20/2012,173.8,-34.75,MPI Tagging
4044c920-cc89-47ee-8977-fd923d8cbe26,Isurus oxyrinchus,4/2/1999,173.816667,-34.916667,MPI Tagging
40473d1f-5060-4255-a8a5-4cf03e0ef293,Isurus oxyrinchus,2/18/2011,176.83,-37.672,MPI Tagging
4066caa1-6bf2-4236-b3a6-a2c0b5623efb,Isurus oxyrinchus,2002,157.25,-29.75,Comfish_2000_2002
